N,P,K,temperature,humidity,ph,rainfall,label,previous_week_avg,previous_month_avg,daily_price,price_change_percentage
20,8,12,25.2990432,94.96419851,7.260416405,117.9733424,orange,1125.06,4781.19,1267,12.62
25,21,11,32.23797837,90.15406807,6.460044778,104.7052254,orange,1032.5,4867.78,1107.05,7.22
14,19,14,17.68408797,94.35815354,6.699164936,108.0638166,orange,1127.11,4680.82,1286.86,14.17
37,18,12,10.2708877,90.19147747,7.401121811,106.6955204,orange,1133.71,4892.33,1044.13,-7.9
26,15,6,17.22034507,94.78797376,6.912033409,108.0054343,orange,1126.8,4818.32,983.1,-12.75
13,22,5,19.667056,90.50096668,7.764040111,100.1737964,orange,1051.34,4981.65,969.28,-7.81
32,25,9,10.35609594,93.75652041,7.796034006,101.1456947,orange,1069.09,4848.62,1155.28,8.06
19,7,9,27.255435,91.71369387,6.969883483,101.139435,orange,1042.49,4877.38,923.4,-11.42
28,7,9,34.5917846,92.13229786,6.730757538,115.5650287,orange,1037.4,4667.75,1141.4,10.03
24,30,11,32.39523995,94.51768464,6.601395755,113.25373,orange,1053.7,4664.72,1034.07,-1.86
7,17,10,10.16431299,91.22320999,6.465913274,106.362551,orange,1198.9,4751.62,1170.74,-2.35
18,23,8,21.49118657,93.43949693,6.41354791,101.4819888,orange,1038.09,4826.29,1062.26,2.33
7,20,12,16.53460397,94.76759975,6.475275337,110.0447896,orange,1144.28,4779.63,1080.96,-5.53
20,23,11,31.8520694,90.12220323,6.407715561,109.9455062,orange,1051.43,4793.38,925.1,-12.02
18,14,11,28.04799508,90.00621688,6.550814117,117.1311498,orange,1183.42,5033.17,1350.31,14.1
34,11,10,31.75048899,94.59551226,7.36220835,115.1989301,orange,1203.12,4886.97,1275.62,6.03
20,29,10,29.07412717,93.27189064,7.36549204,100.7896871,orange,1087.14,4898.96,1072.68,-1.33
37,24,13,19.14381903,90.71037456,7.8546243,108.0230792,orange,1126.51,4949.77,1052.81,-6.54
12,8,10,16.14820285,91.4448027,7.995848977,107.4287664,orange,1093.71,5016.51,948.1,-13.31
34,10,14,34.05296914,92.05811721,6.725600855,116.8020848,orange,1127.23,5011.78,1164.55,3.31
6,13,9,34.51423957,90.56151463,7.786725333,118.3271968,orange,1139.38,4746.55,1085.81,-4.7
27,30,5,32.71748548,90.54608254,7.656978112,113.328978,orange,1200.51,4870.34,1205.82,0.44
13,8,12,25.16296632,92.54736032,7.105904818,114.3117197,orange,1050.02,4653.07,1196.08,13.91
6,7,7,27.68167318,94.47316879,7.199106204,113.9995146,orange,1105.5,4887.94,966.11,-12.61
40,17,15,21.35093384,90.9492967,7.871063004,107.0862095,orange,1166.73,5019.68,1193.21,2.27
31,26,9,11.69894639,93.25638873,7.566165721,103.2005992,orange,1055.33,4879.35,1139.66,7.99
61,68,50,35.21462816,91.49725058,6.793245417,243.0745066,papaya,2912.55,4577.13,3042.46,4.46
58,46,45,42.39413392,90.79028064,6.576261427,88.46607497,papaya,3011.11,4474.59,2678.04,-11.06
45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,papaya,2893.2,4305.91,3248.05,12.26
39,65,53,35.33294932,92.11508608,6.560743093,235.6133585,papaya,2983.34,4495.75,2805.2,-5.97
31,68,45,42.92325255,90.07600528,6.938313356,196.2408242,papaya,2868.07,4527.77,2845.83,-0.78
70,68,45,33.83508569,92.85470152,6.991626158,203.4044028,papaya,2876.42,4471.84,2479.76,-13.79
68,62,50,33.20258348,92.76437927,6.977700268,197.5282582,papaya,2896.5,4412.61,2590.59,-10.56
34,65,47,23.48546973,93.71043692,6.833768535,191.7760562,papaya,3028.19,4308.83,2692.38,-11.09
38,68,54,29.33710543,90.81781439,6.739170045,202.0572747,papaya,2871.97,4532.82,2807.79,-2.23
69,64,47,40.21199348,94.50766912,6.993473247,186.6762324,papaya,2944.35,4233.6,2533.11,-13.97
58,51,47,42.13473976,91.70445386,6.757470637,197.402901,papaya,2920.43,4551.85,3257.95,11.56
59,47,53,32.86316618,91.4618874,6.850663232,47.271547,papaya,2848.61,4440.54,3201.75,12.4
44,64,54,29.80744318,91.38048469,6.74274935,232.7046126,papaya,2908.86,4557.02,2589.2,-10.99
56,57,48,31.56213762,93.0484859,6.506120752,63.62250788,papaya,3018.34,4525.76,3417.97,13.24
69,60,54,36.32268069,93.06134398,6.98992719,141.1736926,papaya,2966.59,4370.55,3356.56,13.15
56,58,49,37.13165026,94.60761797,6.69215564,172.4788062,papaya,2886.38,4358.06,3060.26,6.02
49,55,53,38.4418717,93.63739039,6.544029776,77.71566883,papaya,2984.33,4596.95,2720.04,-8.86
38,51,52,32.66160599,90.78931681,6.927803911,78.85085502,papaya,2990.86,4520.61,2599.47,-13.09
54,65,47,27.92765919,91.55594211,6.721835879,149.9107557,papaya,2908.71,4338.3,2738.11,-5.87
57,57,51,39.01793345,91.48815629,6.99223441,105.8841531,papaya,3027.85,4482.3,3225.58,6.53
39,52,53,32.51247398,94.65904123,6.704204398,51.07048113,papaya,3026.59,4376.07,3300.65,9.06
58,67,45,38.72382798,91.72514851,6.702424548,62.62377075,papaya,2918.17,4573.01,2638.6,-9.58
61,64,52,43.30204933,92.83405443,6.641098708,110.562229,papaya,3020.8,4312.7,2863.31,-5.21
34,62,55,27.58548913,90.72526502,6.585346229,238.5008779,papaya,2982.5,4382.69,3079.32,3.25
31,48,45,40.78881819,92.90951393,6.563134737,132.7923586,papaya,2920.18,4522.14,2682.18,-8.15
47,46,52,23.19451074,91.40301608,6.502289473,206.3999208,papaya,2842.96,4345.16,2821.05,-0.77
32,68,52,32.68067385,92.61715632,6.800321319,248.8592986,papaya,2864.87,4367.11,2778.91,-3
36,59,46,34.28879307,93.61082872,6.721130543,127.2509777,papaya,2842.74,4458.51,3170.52,11.53
61,51,51,39.30050027,94.16193416,6.574677594,120.9512466,papaya,2861.61,4464.32,3003.04,4.94
70,54,46,39.73149053,91.12220596,6.919342407,122.7628653,papaya,2915.13,4505.63,2837.06,-2.68
44,56,49,39.23342464,91.25589286,6.519779583,64.4478499,papaya,2932.19,4228.13,3100.84,5.75
34,68,51,27.34734861,94.17756725,6.687088098,40.35153141,papaya,2963.53,4240.55,2846.4,-3.95
50,59,47,40.76998685,92.09278584,6.747975732,209.8678411,papaya,3027.07,4393.49,3028.84,0.06
39,70,52,26.26559543,90.79668055,6.65149129,59.49373381,papaya,3013.25,4512.1,3087.44,2.46
34,61,49,28.12971499,93.3210737,6.502675132,117.8201907,papaya,2990.83,4570.94,2952.15,-1.29
44,60,55,34.2804607,90.55561637,6.825371185,98.54047745,papaya,2926.29,4379.61,3336.01,14
31,62,52,33.7960155,93.00754254,6.99104104,182.026807,papaya,2970.7,4258.48,3294.17,10.89
65,62,51,31.53243779,90.87394933,6.511624841,207.0735119,papaya,2927.38,4252.69,2971.04,1.49
44,57,53,42.30495821,90.51431779,6.93172108,74.876786,papaya,2914.7,4576.29,2655.87,-8.88
50,47,48,24.63676897,90.61964344,6.712772333,218.2299187,papaya,2996.56,4448.27,2596.17,-13.36
43,50,48,28.28222883,91.37059792,6.63016515,179.2720807,papaya,3025.63,4430.24,2835.81,-6.27
60,46,53,24.48620746,92.98254537,6.761953186,183.49095,papaya,2925.15,4568.34,2753.94,-5.85
70,68,55,42.84609252,94.63548176,6.691202286,78.8099639,papaya,2869.8,4276.82,2695.77,-6.06
59,62,52,43.67549305,93.10887229,6.608667684,103.8235658,papaya,2987.27,4413.84,2743.04,-8.18
60,58,51,42.07213781,92.92203105,6.840802254,165.7412972,papaya,2864.5,4358.28,3242.55,13.2
42,60,47,33.46873719,92.12746225,6.834808348,136.8277041,papaya,2899.87,4620.44,2887.02,-0.44
35,66,47,31.7018373,91.66232213,6.953439161,48.83810592,papaya,2867.1,4581.65,2833,-1.19
34,65,48,41.41968393,90.03863107,6.665024508,199.3096432,papaya,2973.2,4618.68,2571.97,-13.49
36,54,46,42.54744013,94.94482086,6.662875839,214.4103848,papaya,2850.6,4513.37,2664.02,-6.55
39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,papaya,2868.12,4240.94,2456.7,-14.34
37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,papaya,2986.16,4278.97,2957.24,-0.97
33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,papaya,2952.44,4396.53,2533.58,-14.19
34,48,48,41.04224355,91.37258067,6.805277038,181.527598,papaya,2987.96,4229.4,3222.71,7.86
49,54,50,25.62446619,93.18240298,6.762522087,97.26336657,papaya,3009.92,4398.33,3042.01,1.07
40,65,49,35.32876402,91.06138506,6.678449318,163.9069365,papaya,2926.66,4380.88,3266.82,11.62
68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,papaya,3010.05,4359.52,3113.96,3.45
50,46,52,31.18298415,90.21646909,6.734005648,54.01872359,papaya,3016.65,4610.02,3024.76,0.27
65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,papaya,2921.83,4336.67,3324.05,13.77
40,49,47,42.93368602,91.1756748,6.501521192,246.3613268,papaya,2859.83,4457.12,2673.27,-6.52
42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,papaya,2887.07,4387.18,3319.09,14.96
49,55,51,24.87212063,93.90560147,6.676578778,135.1694525,papaya,2842.26,4456.61,2486.33,-12.52
59,62,49,43.36051537,93.35191636,6.941496806,114.778071,papaya,2862.17,4401.02,2871.15,0.31
63,58,47,26.83054058,90.75379971,6.864143752,144.6656444,papaya,2883.02,4351.77,2525.79,-12.39
70,65,52,30.42012134,93.12659793,6.583528529,75.95295,papaya,2891.91,4611.82,3277.73,13.34
63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,papaya,2898.24,4453.53,3254.37,12.29
40,64,47,32.50037548,93.47888842,6.893509446,71.73759526,papaya,2832.5,4549.47,3213.5,13.45
63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,papaya,2849.53,4289.77,3243.4,13.82
45,58,49,30.10773379,90.34546355,6.827812549,75.24521981,papaya,2938.77,4230.87,2725.09,-7.27
66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,papaya,2921.25,4502.36,3125.59,6.99
54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,papaya,3030.35,4340.2,3065.1,1.15
69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,papaya,2937.93,4387.45,2646.34,-9.93
67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,papaya,3026.76,4566.52,3025.25,-0.05
45,57,47,23.16855863,90.78821158,6.656458831,161.6892093,papaya,2951.91,4316.1,2990.69,1.31
56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,papaya,2970.26,4431.26,3407.14,14.71
70,50,53,37.4620912,90.44967809,6.933809743,172.3458448,papaya,2953.53,4373.58,3194.67,8.16
44,47,45,38.73218907,94.73613484,6.579441304,218.142147,papaya,2865.36,4379,2733.8,-4.59
50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,papaya,2917.63,4537.9,2903.78,-0.47
52,51,53,38.38231475,93.10378595,6.985804083,210.2735346,papaya,2990.07,4455.79,2848.4,-4.74
35,68,45,42.93605359,90.09448142,6.612429546,234.8466111,papaya,2993.26,4320.51,2745.76,-8.27
68,69,52,25.65492304,92.74501561,6.813383387,52.95477913,papaya,2932.16,4329.53,2500.33,-14.73
32,55,52,37.58899717,91.99740365,6.9677596,159.6577388,papaya,2960.92,4429.63,2912.52,-1.63
32,55,51,29.60718808,93.15642801,6.57398033,62.68710535,papaya,3024.66,4453.67,3354.44,10.9
48,62,47,25.34756111,93.02871078,6.803094965,174.4012337,papaya,2859.15,4452.87,3174.78,11.04
39,69,53,25.9300384,93.02357765,6.964955435,241.8202079,papaya,2947.89,4512.4,2834.73,-3.84
49,61,45,32.76795887,94.57377401,6.764213299,240.4795923,papaya,2849.75,4408.35,2759.54,-3.17
48,57,54,29.02328049,90.20396783,6.617703178,126.8069869,papaya,3004.68,4322.79,3425.4,14
69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,papaya,3022.89,4324.24,2885.09,-4.56
53,55,55,33.32315744,91.25271223,6.709668804,234.496633,papaya,3010.38,4611.84,2959.3,-1.7
38,61,52,31.22790131,94.94021378,6.620729882,46.44279118,papaya,2895.46,4435.63,3058.56,5.63
57,64,55,26.68386496,92.9585411,6.583760499,62.50689682,papaya,2885.96,4519.78,2497.79,-13.45
51,57,55,24.70528368,90.14732171,6.676407337,108.4103158,papaya,2841.12,4379.71,2716.23,-4.4
56,65,45,38.2016825,93.97379963,6.751298936,218.0908814,papaya,2894.39,4421.6,2738.73,-5.38
54,66,52,36.56769731,93.79503425,6.867554147,104.4218596,papaya,2869.72,4348.98,3278.57,14.25
58,55,47,26.05375792,93.69111672,6.742490027,240.6863901,papaya,2913.49,4403.08,2980.39,2.3
68,70,54,31.29986342,92.76039164,6.986228647,54.77830202,papaya,3027.93,4321.83,3192.6,5.44
42,59,55,40.10207731,94.35110201,6.979102243,149.1199989,papaya,2974.46,4468.12,2607.33,-12.34
43,64,47,38.58954491,91.58076549,6.825664782,102.2708231,papaya,2966.64,4250.83,3052.21,2.88
35,67,49,41.31330062,91.1508798,6.617066674,239.7427554,papaya,2979.18,4309.58,3284.51,10.25
56,59,55,37.03551903,91.79430166,6.551892638,188.5181422,papaya,2837.33,4562.72,2803.56,-1.19
39,64,53,23.0124018,91.07355541,6.598860305,208.3357976,papaya,2874.78,4278.7,3265.73,13.6
18,30,29,26.7627493,92.86056895,6.420018717,224.5903664,coconut,1523.76,2172.65,1454.2,-4.57
37,23,28,25.61294367,94.3138837,5.740054567,224.3206759,coconut,1633.27,2310.94,1449.84,-11.23
13,28,33,28.130115,95.64807631,5.686972967,151.0761899,coconut,1567.17,2188.52,1432.49,-8.59
2,21,35,25.02887163,91.53720922,6.293662363,179.8248944,coconut,1591.46,2374.63,1456.56,-8.48
10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,coconut,1582.56,2249.38,1808.77,14.29
7,11,32,29.25902906,95.11294697,5.542169139,184.7624496,coconut,1700.16,2413.07,1568.39,-7.75
39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,coconut,1522.84,2219.78,1416.3,-7
34,6,27,25.84726298,90.92669463,5.860740481,147.8888994,coconut,1610.41,2404.11,1783.52,10.75
31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,coconut,1678.2,2236.89,1772.47,5.62
25,7,35,28.38503882,99.18843684,5.55771171,189.6711349,coconut,1571.79,2117.38,1666.84,6.05
16,18,26,28.43647052,91.81320717,5.568365926,145.5414413,coconut,1511.19,2256.69,1433.84,-5.12
26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,coconut,1647.9,2399.51,1551.05,-5.88
27,8,32,27.00648436,96.46168931,5.627860549,144.3331315,coconut,1671.55,2210.58,1644.63,-1.61
37,18,30,27.63551259,99.34854917,6.38488418,157.9171537,coconut,1654.63,2370.18,1896.55,14.62
19,15,34,26.29644905,99.65809151,5.685889066,215.9195049,coconut,1554.26,2357.94,1605.4,3.29
0,19,33,27.1326009,95.23797989,6.234458417,204.7206567,coconut,1692.25,2155.56,1820.08,7.55
31,20,26,25.56567803,97.61361544,6.443168642,199.7936345,coconut,1622.88,2202.88,1610.43,-0.77
9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,coconut,1575.98,2324.74,1759.9,11.67
22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,coconut,1623.09,2345.71,1632.22,0.56
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,coconut,1519.46,2186.16,1515.81,-0.24
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,coconut,1571.27,2165.72,1573.22,0.12
24,6,32,28.11321494,90.01734526,6.387067562,172.4813641,coconut,1573.79,2196.26,1556.79,-1.08
1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,coconut,1535.88,2464.11,1705.3,11.03
31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,coconut,1650.75,2135.5,1787.37,8.28
10,9,28,29.01256899,94.01014388,6.282955073,150.0500312,coconut,1670.82,2400.12,1477.32,-11.58
36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,coconut,1638.01,2426.75,1676.02,2.32
38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,coconut,1638.51,2276.36,1652.62,0.86
11,6,25,28.69164799,96.65248672,6.081568052,178.9635457,coconut,1516.1,2348.6,1325.73,-12.56
16,14,30,29.70931288,96.30484325,6.37466756,209.8453993,coconut,1596.23,2210.08,1617.98,1.36
33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,coconut,1535.91,2369.67,1671.84,8.85
16,6,29,29.28725038,91.95614918,5.868285082,132.1491176,coconut,1541.9,2134.74,1377.93,-10.63
32,11,31,25.06871967,93.31410447,6.205931638,134.8419069,coconut,1684.65,2304.29,1668.1,-0.98
38,14,30,26.92449525,91.20106019,5.570745386,194.9022136,coconut,1530.57,2352.84,1699.54,11.04
8,6,33,28.27804288,93.64761266,6.095261013,171.9457959,coconut,1674.86,2343.44,1461.46,-12.74
23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,coconut,1531.71,2112.74,1420.27,-7.28
29,25,35,28.3575072,91.64509299,5.542873799,160.7306991,coconut,1536.36,2197.04,1483.38,-3.45
24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,coconut,1697.82,2337.17,1868.44,10.05
32,12,30,25.39241091,98.08951196,5.579845008,218.080385,coconut,1651.3,2138.02,1768.17,7.08
30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,coconut,1564.25,2348.66,1489.62,-4.77
14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,coconut,1708.76,2198.44,1595.54,-6.63
27,22,29,28.83214859,92.17170353,6.000248647,145.4172387,coconut,1695.36,2102.87,1795.4,5.9
40,5,29,28.48444906,97.76865458,5.820978791,160.389421,coconut,1654.29,2427.57,1889.75,14.23
17,11,32,28.74013335,93.39676499,5.620733794,156.7650823,coconut,1704.35,2119.13,1868.91,9.66
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,coconut,1638.49,2351.95,1455.81,-11.15
28,10,30,29.8690834,91.14723422,6.305740522,192.7678575,coconut,1639.26,2486.01,1841.78,12.35
39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,coconut,1597.05,2109,1531.07,-4.13
32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,coconut,1674.51,2373.62,1654.09,-1.22
7,15,32,25.03512351,95.89739958,6.182232762,174.796583,coconut,1520.25,2263.77,1506.12,-0.93
29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,coconut,1694.94,2349.45,1599.17,-5.65
34,15,34,27.05826457,91.10510371,5.677282678,224.7006953,coconut,1614.29,2119.44,1843.15,14.18
14,23,25,26.18552389,96.96637916,5.612122797,135.4186222,coconut,1581.24,2284.16,1512.59,-4.34
18,19,29,27.59376845,92.48519606,6.206077742,162.8432736,coconut,1645.73,2357.91,1752.04,6.46
7,21,35,25.76011662,94.65830608,5.764812076,131.2451414,coconut,1562.86,2219.28,1387.16,-11.24
24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,coconut,1640.33,2108.94,1688.4,2.93
39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,coconut,1683.17,2449.35,1657.44,-1.53
29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,coconut,1601.09,2123.8,1683.11,5.12
10,24,27,27.57283516,94.90485697,5.708409601,145.9298935,coconut,1673.48,2190.88,1633.97,-2.36
0,29,32,28.05912437,98.3670985,5.868255858,171.6516396,coconut,1677,2443.86,1547.79,-7.7
32,11,31,29.51611558,92.56492864,6.461225827,131.2116167,coconut,1619.34,2170.01,1425.93,-11.94
37,10,32,28.96318258,95.16333673,6.165084855,222.803013,coconut,1691.45,2421.22,1823.4,7.8
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,coconut,1518.98,2430.51,1490.75,-1.86
31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,coconut,1577.71,2311.61,1384.29,-12.26
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,coconut,1660.56,2325.99,1504.43,-9.4
1,12,30,27.754298,95.94643831,5.56222383,131.0900076,coconut,1546.87,2166.72,1341.29,-13.29
6,13,29,27.31155708,99.96906006,5.832608028,201.8258633,coconut,1626.79,2429.16,1391.31,-14.48
15,28,32,28.84270971,99.64328526,6.218571874,224.4016682,coconut,1519.03,2322.12,1664.63,9.59
27,24,29,26.61423461,96.97300803,6.142010637,191.006688,coconut,1574.58,2232.86,1620.09,2.89
3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,coconut,1564.07,2103.66,1674.44,7.06
8,26,26,25.54759871,91.64194826,5.702484758,212.867626,coconut,1634.36,2325.32,1752.86,7.25
20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,coconut,1644.27,2175.37,1571.5,-4.43
26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,coconut,1534.45,2144.96,1615.56,5.29
1,6,35,27.02269204,95.71935435,6.231662767,147.1682459,coconut,1680.95,2478.11,1745.67,3.85
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,coconut,1546.05,2135.28,1691.15,9.39
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,coconut,1624.98,2340.33,1762.19,8.44
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,coconut,1649.88,2426.8,1430.22,-13.31
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,coconut,1658.73,2433.36,1552.31,-6.42
25,12,26,28.56973521,95.67906668,6.436314406,134.8370348,coconut,1637.32,2218.68,1862.27,13.74
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,coconut,1515.91,2324.93,1364.24,-10.01
0,19,31,25.51791333,94.38420565,6.271952833,178.7297725,coconut,1651.67,2163.37,1520.55,-7.94
26,9,32,25.9490364,94.73860514,6.470465614,144.1571109,coconut,1608.1,2458.95,1469.02,-8.65
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,coconut,1538.08,2396.61,1538.37,0.02
19,30,30,29.56549169,91.40896307,5.826381164,224.8315729,coconut,1691.58,2151.66,1765.63,4.38
31,13,33,29.69952329,95.21224392,6.342463714,148.3003692,coconut,1555.8,2155.72,1641.41,5.5
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,coconut,1627.96,2394.95,1534.9,-5.72
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,coconut,1598.82,2255.21,1831.01,14.52
30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,coconut,1567.68,2210.94,1499.27,-4.36
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,coconut,1622.15,2193.95,1824.25,12.46
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,coconut,1562.36,2451.34,1376.51,-11.9
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,coconut,1640.54,2455.81,1477.51,-9.94
40,22,29,27.55821802,99.98187601,5.735364307,174.6256481,coconut,1702.89,2274.17,1930.59,13.37
27,10,33,27.81132822,97.48410555,6.465906333,154.0621221,coconut,1644.59,2213.65,1490.81,-9.35
21,20,31,25.60033702,99.7240104,5.855457599,165.8248732,coconut,1569.97,2130.22,1402.24,-10.68
3,9,35,26.91641934,99.84671638,6.318552973,225.6323656,coconut,1530.16,2262.19,1665.84,8.87
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut,1537.5,2145.14,1603.66,4.3
27,8,30,26.44600063,98.29937782,6.008386283,221.2258168,coconut,1548.66,2132.06,1393.88,-9.99
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,coconut,1693.97,2421.6,1619.81,-4.38
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut,1640.39,2307.93,1727.56,5.31
23,21,26,26.45488737,93.45042636,5.901495544,149.2220255,coconut,1645.76,2344.51,1530.28,-7.02
37,5,34,25.79490531,93.84150618,5.779032666,152.4238712,coconut,1517.03,2275.24,1694.97,11.73
19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,coconut,1623.13,2425.97,1862.52,14.75
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,cotton,2301.19,3397.17,2421.51,5.23
136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,cotton,2464.46,3514.7,2602.48,5.6
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton,2317.19,3439.88,2044.01,-11.79
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton,2424.61,3484.54,2339.39,-3.51
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,cotton,2394.59,3292.51,2349.88,-1.87
126,50,19,24.69457084,81.7358876,6.628722836,78.58494391,cotton,2330.54,3425.31,2635.5,13.09
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,cotton,2456.62,3190.37,2732.8,11.24
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,cotton,2415.95,3221.59,2102.32,-12.98
121,47,16,23.60564038,79.29573149,7.723240151,72.49800885,cotton,2322.07,3485.34,2414.85,4
129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,cotton,2412.68,3223.32,2571.47,6.58
107,45,25,23.0865933,83.55546146,7.227745516,71.84080724,cotton,2274.09,3270.59,2360.56,3.8
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,cotton,2297.69,3449.66,2115.05,-7.95
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,cotton,2398.92,3282.54,2468.04,2.88
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,cotton,2289.96,3127.22,2571.33,12.29
111,40,25,24.484692,84.44932014,6.187455799,90.94342484,cotton,2322.39,3448.33,2670.3,14.98
131,35,18,24.49112609,82.24415809,7.057693366,64.02949379,cotton,2310.75,3226.53,2423.65,4.89
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,cotton,2461.56,3486.78,2463.68,0.09
100,46,18,24.18586246,76.04203958,6.431689506,69.08056728,cotton,2427.49,3174.76,2775.18,14.32
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,cotton,2461.34,3185.95,2313.23,-6.02
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,cotton,2288.5,3229.14,2505.42,9.48
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,cotton,2344.13,3155.82,2233.18,-4.73
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,cotton,2464.74,3372.33,2402.75,-2.52
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton,2301.77,3514.93,2523.33,9.63
100,41,22,22.4204752,84.55794703,7.318802162,93.46595573,cotton,2324.76,3148.48,2015.54,-13.3
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,cotton,2292.54,3352.76,2587.43,12.86
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,cotton,2367.81,3457.64,2329.37,-1.62
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,cotton,2410.18,3413.21,2174.44,-9.78
131,49,22,25.49848236,79.9751579,7.306918817,67.05961949,cotton,2340.71,3375.38,2039.25,-12.88
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,cotton,2340.77,3334.38,2689.23,14.89
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,cotton,2363.37,3446.88,2315.2,-2.04
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,cotton,2427.74,3358.62,2709.31,11.6
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,cotton,2350.65,3362.18,2442.34,3.9
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,cotton,2351.94,3178.18,2065.16,-12.19
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,cotton,2271.8,3469.87,2092.2,-7.91
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,cotton,2310.77,3414.87,2186,-5.4
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,cotton,2369.67,3185.46,2696.5,13.79
